queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-85ffde972c25daab,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1702/WR1702_1w_20170117_20170215.parquet,"[""RES-4925ca22b35050af""]",wr,actual_contract,WR1702,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1702/WR1702_1w_20170117_20170215.parquet,"{""actual_checksums"":[""7a862c86952530b525d3baed0529174baa72b60de63b91c881499b89b7d1d871""],""db_checksums"":[""7a862c86952530b525d3baed0529174baa72b60de63b91c881499b89b7d1d871""],""db_data_roles"":[""primary""],""db_ids"":[82385],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""d56aa86eb3e235ecc74e4a76fc754f103ead5dc8399de884f5970ae526a8c63d""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1702_20170117_20170215.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-cff9e19b11b1a233,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1703/WR1703_1w_20170216_20170315.parquet,"[""RES-d34ba3228960a144""]",wr,actual_contract,WR1703,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1703/WR1703_1w_20170216_20170315.parquet,"{""actual_checksums"":[""9c7c52465fbe59b0e2c3364f76046fb5f021e33140de7865db0aa110adb8092f""],""db_checksums"":[""9c7c52465fbe59b0e2c3364f76046fb5f021e33140de7865db0aa110adb8092f""],""db_data_roles"":[""primary""],""db_ids"":[82387],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""29966310ae0de89208063c6f3e50a2f45bcd16ad486a5730bf2d76961a8bdfc5""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1703_20170216_20170315.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-33cb38d183782b4d,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1710/WR1710_1w_20170427_20171016.parquet,"[""RES-679d3a57c560f6c3""]",wr,actual_contract,WR1710,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1710/WR1710_1w_20170427_20171016.parquet,"{""actual_checksums"":[""2040beeab9e702c0f15f55cb1e4a0ff2b5cff9fb6264e56ba5982d5af7c608da""],""db_checksums"":[""2040beeab9e702c0f15f55cb1e4a0ff2b5cff9fb6264e56ba5982d5af7c608da""],""db_data_roles"":[""primary""],""db_ids"":[82391],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""acae899e9852245f70b86beedadfb7c68611c80d320d5a8ebaa61bef7d15a570""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1710_20170427_20171016.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-4bcbbeaf251418e9,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1711/WR1711_1w_20171017_20171115.parquet,"[""RES-f4306edc04b7c119""]",wr,actual_contract,WR1711,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1711/WR1711_1w_20171017_20171115.parquet,"{""actual_checksums"":[""62d8b1e98136b6e9a9dab00f69e6a7995ae12a97bc710f3715a99c8ce628e340""],""db_checksums"":[""62d8b1e98136b6e9a9dab00f69e6a7995ae12a97bc710f3715a99c8ce628e340""],""db_data_roles"":[""primary""],""db_ids"":[82393],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""40b3347e0a2f65b6aabd4e4a31e38eebf76eae00984c70bb803218baa5bce455""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1711_20171017_20171115.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-4dfdfb3fc7b54b35,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1712/WR1712_1w_20170316_20170426.parquet,"[""RES-5a5d4023fd7301d8""]",wr,actual_contract,WR1712,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1712/WR1712_1w_20170316_20170426.parquet,"{""actual_checksums"":[""478c5a5659da25eeffb43668fb8f45fc641b42eb129e0548a5d93167f85ab422""],""db_checksums"":[""478c5a5659da25eeffb43668fb8f45fc641b42eb129e0548a5d93167f85ab422""],""db_data_roles"":[""primary""],""db_ids"":[82389],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""a8dc56398cc5ce1d7e1458151966ccb99b038c68519aba259d289aa0f7a6c5d3""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1712_20170316_20170426.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-086463c08e0d6782,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1801/WR1801_1w_20171116_20180115.parquet,"[""RES-e0c9f3c9cdc97d1a""]",wr,actual_contract,WR1801,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1801/WR1801_1w_20171116_20180115.parquet,"{""actual_checksums"":[""7535be68858c6b198f962f21c759d2c8ff0bd7b747bcf5a79710ebd720051ffe""],""db_checksums"":[""7535be68858c6b198f962f21c759d2c8ff0bd7b747bcf5a79710ebd720051ffe""],""db_data_roles"":[""primary""],""db_ids"":[82395],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""b92483ea6bd2283d158a5f64719c5bb0748696a116945a396bf7628f688ca456""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1801_20171116_20180115.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-880077e4718ea1b1,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1802/WR1802_1w_20180116_20180209.parquet,"[""RES-da9b0d9ac4aa1af8""]",wr,actual_contract,WR1802,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1802/WR1802_1w_20180116_20180209.parquet,"{""actual_checksums"":[""8916dde3d7c989bbbc124406fa54617cb5b4378e7b3ed59aa84b8c0a022b5af7""],""db_checksums"":[""8916dde3d7c989bbbc124406fa54617cb5b4378e7b3ed59aa84b8c0a022b5af7""],""db_data_roles"":[""primary""],""db_ids"":[82397],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""61c79f85942ec316a464090eafc90ec3e3dc371ce782dcf7cfcc83be73ab73d4""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1802_20180116_20180209.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-981dbfeef9916f44,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1803/WR1803_1w_20180212_20180315.parquet,"[""RES-60eed729c06706c0""]",wr,actual_contract,WR1803,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1803/WR1803_1w_20180212_20180315.parquet,"{""actual_checksums"":[""9591aaee2aa13f36814cb40f5fc642366835862ea5fdd9fca1be0b2f2a552cca""],""db_checksums"":[""9591aaee2aa13f36814cb40f5fc642366835862ea5fdd9fca1be0b2f2a552cca""],""db_data_roles"":[""primary""],""db_ids"":[82399],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""6c9ddee53d19c8b63d539724c108447af88b0e9b109cde603537fafc837f4ee2""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1803_20180212_20180315.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-86b051c750941d82,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1804/WR1804_1w_20180316_20180416.parquet,"[""RES-6b956912d0004dea""]",wr,actual_contract,WR1804,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1804/WR1804_1w_20180316_20180416.parquet,"{""actual_checksums"":[""10e48f6e1cd422ac6fbed45086527fa2c30a9249f2759dbfc034a6cb4ff40e04""],""db_checksums"":[""10e48f6e1cd422ac6fbed45086527fa2c30a9249f2759dbfc034a6cb4ff40e04""],""db_data_roles"":[""primary""],""db_ids"":[82401],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""1889f1bc1f10117ef47229548cdc0e30586e0e6b003b795a04828214c23c55ff""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1804_20180316_20180416.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-e7ea15dc9637cb04,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1805/WR1805_1w_20180417_20180515.parquet,"[""RES-f04e39f4e390b8e7""]",wr,actual_contract,WR1805,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1805/WR1805_1w_20180417_20180515.parquet,"{""actual_checksums"":[""df4e8533bf529a0ca2cbfc031b465ebf4f402a97fb651aad2816c47021b85e15""],""db_checksums"":[""df4e8533bf529a0ca2cbfc031b465ebf4f402a97fb651aad2816c47021b85e15""],""db_data_roles"":[""primary""],""db_ids"":[82403],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""e29dea6410f75b217b1c485b9b33084fbccaa7a5397afebb22d18ab48844c0e6""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1805_20180417_20180515.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-95e1c3374c13b356,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1806/WR1806_1w_20180516_20180615.parquet,"[""RES-39f49d55d65445de""]",wr,actual_contract,WR1806,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1806/WR1806_1w_20180516_20180615.parquet,"{""actual_checksums"":[""418964371ae604ea352b902b42cae67283470532ebc1a9bf05f81245ea979935""],""db_checksums"":[""418964371ae604ea352b902b42cae67283470532ebc1a9bf05f81245ea979935""],""db_data_roles"":[""primary""],""db_ids"":[82405],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""15e31be2d0c24041243f6dbb4f830953365a71e55f2049d6594318ddf8fe8222""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1806_20180516_20180615.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-7a5d94518562054d,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1807/WR1807_1w_20180619_20180716.parquet,"[""RES-ad301f13661d15f1""]",wr,actual_contract,WR1807,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1807/WR1807_1w_20180619_20180716.parquet,"{""actual_checksums"":[""904924c01d0e996482c88e5f80cda1ffa3a41c36cb864065fe4f96025fe5b07b""],""db_checksums"":[""904924c01d0e996482c88e5f80cda1ffa3a41c36cb864065fe4f96025fe5b07b""],""db_data_roles"":[""primary""],""db_ids"":[82407],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""0842c1ae505ee63d06da1ad7108ca199e24e7380f5009563efc99082f52361ec""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1807_20180619_20180716.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-a9f53d2a4e524288,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1808/WR1808_1w_20180717_20180815.parquet,"[""RES-79d9dced49a7d531""]",wr,actual_contract,WR1808,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1808/WR1808_1w_20180717_20180815.parquet,"{""actual_checksums"":[""b60a5a05c52d829e8b26c1ed37f6075d2f07ed709bd2eb108ba67a01372e6cc0""],""db_checksums"":[""b60a5a05c52d829e8b26c1ed37f6075d2f07ed709bd2eb108ba67a01372e6cc0""],""db_data_roles"":[""primary""],""db_ids"":[82409],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""f43aca7a4a1486a32a40330b7eb875168ddc4ddaeb414cc76456bf98265ad215""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1808_20180717_20180815.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-0606e99ee6c4275a,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1809/WR1809_1w_20180816_20180831.parquet,"[""RES-7e5981053aa8f721""]",wr,actual_contract,WR1809,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1809/WR1809_1w_20180816_20180831.parquet,"{""actual_checksums"":[""abd3541c191023f284a540efec73c0b4f04f88680e24d43a26f920422d2d9c0f""],""db_checksums"":[""abd3541c191023f284a540efec73c0b4f04f88680e24d43a26f920422d2d9c0f""],""db_data_roles"":[""primary""],""db_ids"":[82411],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""025ebbe6afa2d0026dbe89a155b33c5ab4a4e0a5b5a581697d2cf2283c82ef54""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1809_20180816_20180831.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-08e9344d7ed8b43f,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1905/WR1905_1w_20181017_20190513.parquet,"[""RES-f9ce511ac4ad326a""]",wr,actual_contract,WR1905,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1905/WR1905_1w_20181017_20190513.parquet,"{""actual_checksums"":[""7b4c6c1ab809e024e0d46505fac92dd7c57250f534a9d5cd269917a1e1a36287""],""db_checksums"":[""7b4c6c1ab809e024e0d46505fac92dd7c57250f534a9d5cd269917a1e1a36287""],""db_data_roles"":[""primary""],""db_ids"":[82413],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""9d328e8ec2c3083a24cd29a3c27c90cac730e70ca0ecc4a69f0d7295621401f5""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1905_20181017_20190513.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-7f6af21bd813680d,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1907/WR1907_1w_20190514_20190715.parquet,"[""RES-70b3fd809bedd25d""]",wr,actual_contract,WR1907,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1907/WR1907_1w_20190514_20190715.parquet,"{""actual_checksums"":[""bf8e0508564bb7405dd62258dd1bab45641ee7fed2dd2e976213ba20f18c3b56""],""db_checksums"":[""bf8e0508564bb7405dd62258dd1bab45641ee7fed2dd2e976213ba20f18c3b56""],""db_data_roles"":[""primary""],""db_ids"":[82415],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""445f7e1fd717ce4b96af19292a2498ef0f10b2556b6b9f5abd143c78f0b7552d""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1907_20190514_20190715.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-3859284d3b88d6c0,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1910/WR1910_1w_20190716_20191014.parquet,"[""RES-07c835cba136f55b""]",wr,actual_contract,WR1910,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=WR1910/WR1910_1w_20190716_20191014.parquet,"{""actual_checksums"":[""3ca6d07580f2c9818fed01bf14df30d4d8070cc2b4bc2d89f25a892cb083ded5""],""db_checksums"":[""3ca6d07580f2c9818fed01bf14df30d4d8070cc2b4bc2d89f25a892cb083ded5""],""db_data_roles"":[""primary""],""db_ids"":[82417],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""49a3541f3689fad86a0c122366b633bb1afe5cf43952d35c89b2e842a8b2da29""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_wr_WR1910_20190716_20191014.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-9c5fce64f831928d,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1w_20090327_20260711_v2.parquet,"[""RES-c7e07ad0e25ea339""]",wr,dominant_main,wr.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=wr/contract=wr.MAIN/wr_MAIN_1w_20090327_20260711_v2.parquet,"{""actual_checksums"":[""67c10ae917f25d97aa8e0726b4491bfacb9221d4e33e1fa639776b355c4af7d0""],""db_checksums"":[""67c10ae917f25d97aa8e0726b4491bfacb9221d4e33e1fa639776b355c4af7d0""],""db_data_roles"":[""primary""],""db_ids"":[79824],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""0611b5946fa983f9ac888fe4b1cbedebfd0fe46fd3f2e5224fe3caa860bdac15""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_wr_v2_history_20090327_20260711.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-c22b7d0e452caab4,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1312/ZN1312_1w_20130821_20131010.parquet,"[""RES-2d074ebde347d2c6""]",zn,actual_contract,ZN1312,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1312/ZN1312_1w_20130821_20131010.parquet,"{""actual_checksums"":[""5db13dc143e0092dadd72a58eec0eeef5b8171de8049c72ab65f91bd35c08f9c""],""db_checksums"":[""5db13dc143e0092dadd72a58eec0eeef5b8171de8049c72ab65f91bd35c08f9c""],""db_data_roles"":[""primary""],""db_ids"":[82509],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""d2c3b1eac67cfcb8983289d89bbf154ba9bf27f55a1ea3337865deaeacadee2a""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1312_20130821_20131010.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-4b2e807c9333dc93,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1401/ZN1401_1w_20131011_20131115.parquet,"[""RES-878e254428bd18c5""]",zn,actual_contract,ZN1401,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1401/ZN1401_1w_20131011_20131115.parquet,"{""actual_checksums"":[""87c83fa6e3638209170be866f12e0280a1b9a3d6f8de43eb545c51f0236c5cbe""],""db_checksums"":[""87c83fa6e3638209170be866f12e0280a1b9a3d6f8de43eb545c51f0236c5cbe""],""db_data_roles"":[""primary""],""db_ids"":[82511],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""42d844dfb5b518cde69884d4d145e7bd0b40c61006244ddd4d77f7f686926499""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1401_20131011_20131115.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-f15deca938309954,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1402/ZN1402_1w_20131118_20131217.parquet,"[""RES-ca65e367f8a19566""]",zn,actual_contract,ZN1402,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1402/ZN1402_1w_20131118_20131217.parquet,"{""actual_checksums"":[""80e0a8873cbccc0b99b3c6b396a7a258683ff13d222a2bf38b8a9058e1793c17""],""db_checksums"":[""80e0a8873cbccc0b99b3c6b396a7a258683ff13d222a2bf38b8a9058e1793c17""],""db_data_roles"":[""primary""],""db_ids"":[82513],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""7e9f1dba0a99697e47fb2c80fa8c2a48d1d5187070cfb74190c8bfcf2a599783""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1402_20131118_20131217.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
