queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-b5c78ca5f567c6af,download_missing_actual_rank1_interval,ru:RU0805:1d:2008-01-11:2008-02-29,"[""RES-67c37a0c37592e7d""]",ru,actual_contract,RU0805,1d,,"{""db_absent"":true,""expected_end"":""2008-02-29"",""expected_start"":""2008-01-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-5c2e0213d84ea3d5,download_missing_actual_rank1_interval,ru:RU0807:1d:2008-03-03:2008-04-18,"[""RES-fa024f00e28f5a49""]",ru,actual_contract,RU0807,1d,,"{""db_absent"":true,""expected_end"":""2008-04-18"",""expected_start"":""2008-03-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3961cceedd5dbbf4,download_missing_actual_rank1_interval,ru:RU0809:1d:2008-04-21:2008-07-31,"[""RES-62aa67a0f256588f""]",ru,actual_contract,RU0809,1d,,"{""db_absent"":true,""expected_end"":""2008-07-31"",""expected_start"":""2008-04-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-7ddd877c552dfb03,download_missing_actual_rank1_interval,ru:RU0811:1d:2008-08-01:2008-09-18,"[""RES-879d38a778fd3050""]",ru,actual_contract,RU0811,1d,,"{""db_absent"":true,""expected_end"":""2008-09-18"",""expected_start"":""2008-08-01"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-26d7613650ce52b2,download_missing_actual_rank1_interval,ru:RU0901:1d:2008-09-19:2008-11-10,"[""RES-b23730c4196d9bf8""]",ru,actual_contract,RU0901,1d,,"{""db_absent"":true,""expected_end"":""2008-11-10"",""expected_start"":""2008-09-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-49b63830729d3cfb,download_missing_actual_rank1_interval,ru:RU0903:1d:2008-11-11:2008-12-19,"[""RES-3a9f01f17cdfd243""]",ru,actual_contract,RU0903,1d,,"{""db_absent"":true,""expected_end"":""2008-12-19"",""expected_start"":""2008-11-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-b1e59dc9ff67f46c,download_missing_actual_rank1_interval,ru:RU0905:1d:2008-12-22:2009-02-27,"[""RES-9c84018f0855e81d""]",ru,actual_contract,RU0905,1d,,"{""db_absent"":true,""expected_end"":""2009-02-27"",""expected_start"":""2008-12-22"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c748afe4d817f140,download_missing_actual_rank1_interval,ru:RU0907:1d:2009-03-02:2009-04-03,"[""RES-db916b15da858f01""]",ru,actual_contract,RU0907,1d,,"{""db_absent"":true,""expected_end"":""2009-04-03"",""expected_start"":""2009-03-02"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-6925c32e533e8039,download_missing_actual_rank1_interval,ru:RU0909:1d:2009-04-07:2009-06-17,"[""RES-46abe5a112a1e77e""]",ru,actual_contract,RU0909,1d,,"{""db_absent"":true,""expected_end"":""2009-06-17"",""expected_start"":""2009-04-07"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-779136b66e5e08ae,download_missing_actual_rank1_interval,ru:RU0911:1d:2009-06-18:2009-07-23,"[""RES-b39918d73320e674""]",ru,actual_contract,RU0911,1d,,"{""db_absent"":true,""expected_end"":""2009-07-23"",""expected_start"":""2009-06-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-0e71c5dfc24f6e7c,download_missing_actual_rank1_interval,ru:RU1001:1d:2009-07-24:2009-11-11,"[""RES-968fda1088f7712b""]",ru,actual_contract,RU1001,1d,,"{""db_absent"":true,""expected_end"":""2009-11-11"",""expected_start"":""2009-07-24"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-2b8f8c0c3d3c6759,download_missing_actual_rank1_interval,ru:RU1003:1d:2009-11-12:2009-12-29,"[""RES-5a70b4d67f4646ba""]",ru,actual_contract,RU1003,1d,,"{""db_absent"":true,""expected_end"":""2009-12-29"",""expected_start"":""2009-11-12"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-013be0e740c9aaa4,download_missing_actual_rank1_interval,sr:SR0605:1d:2006-01-06:2006-02-21,"[""RES-97b9736fed45a09a""]",sr,actual_contract,SR0605,1d,,"{""db_absent"":true,""expected_end"":""2006-02-21"",""expected_start"":""2006-01-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-64f5eb528d79be67,download_missing_actual_rank1_interval,sr:SR0609:1d:2006-02-22:2006-04-03,"[""RES-b312d2f755d2aeff""]",sr,actual_contract,SR0609,1d,,"{""db_absent"":true,""expected_end"":""2006-04-03"",""expected_start"":""2006-02-22"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e66c95ff5ee2c323,download_missing_actual_rank1_interval,sr:SR0701:1d:2006-04-04:2006-05-10,"[""RES-7e93bef038199da1""]",sr,actual_contract,SR0701,1d,,"{""db_absent"":true,""expected_end"":""2006-05-10"",""expected_start"":""2006-04-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-bdcc8e37fa9a9da6,download_missing_actual_rank1_interval,sr:SR0703:1d:2006-05-11:2006-10-25,"[""RES-080c6c696935cb49""]",sr,actual_contract,SR0703,1d,,"{""db_absent"":true,""expected_end"":""2006-10-25"",""expected_start"":""2006-05-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d8109aac4d54c023,download_missing_actual_rank1_interval,sr:SR0705:1d:2006-10-26:2007-03-20,"[""RES-19627e5051e9779c""]",sr,actual_contract,SR0705,1d,,"{""db_absent"":true,""expected_end"":""2007-03-20"",""expected_start"":""2006-10-26"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-039ffefe460468b7,download_missing_actual_rank1_interval,sr:SR0707:1d:2007-03-21:2007-04-24,"[""RES-52310ac52f8ceec0""]",sr,actual_contract,SR0707,1d,,"{""db_absent"":true,""expected_end"":""2007-04-24"",""expected_start"":""2007-03-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c0d9bc7af7052c32,download_missing_actual_rank1_interval,sr:SR0709:1d:2007-04-25:2007-05-31,"[""RES-c640e8fdb0f12ef9""]",sr,actual_contract,SR0709,1d,,"{""db_absent"":true,""expected_end"":""2007-05-31"",""expected_start"":""2007-04-25"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1d1854b84ed0401c,download_missing_actual_rank1_interval,sr:SR0801:1d:2007-06-01:2007-08-17,"[""RES-af6d51c41edb8faf""]",sr,actual_contract,SR0801,1d,,"{""db_absent"":true,""expected_end"":""2007-08-17"",""expected_start"":""2007-06-01"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-97ee21f23e754128,download_missing_actual_rank1_interval,sr:SR0805:1d:2007-08-20:2007-12-10,"[""RES-91d855932e554eae""]",sr,actual_contract,SR0805,1d,,"{""db_absent"":true,""expected_end"":""2007-12-10"",""expected_start"":""2007-08-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-5e90aa86e260d68e,download_missing_actual_rank1_interval,sr:SR0807:1d:2007-12-11:2008-02-20,"[""RES-7e41261dfb747fc6""]",sr,actual_contract,SR0807,1d,,"{""db_absent"":true,""expected_end"":""2008-02-20"",""expected_start"":""2007-12-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-bd4abc49b828a336,download_missing_actual_rank1_interval,sr:SR0809:1d:2008-02-21:2008-04-16,"[""RES-b821fc1f0f78a575""]",sr,actual_contract,SR0809,1d,,"{""db_absent"":true,""expected_end"":""2008-04-16"",""expected_start"":""2008-02-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-379a256c04dc05e5,download_missing_actual_rank1_interval,sr:SR0901:1d:2008-04-17:2008-09-16,"[""RES-1f3534c4269a9625""]",sr,actual_contract,SR0901,1d,,"{""db_absent"":true,""expected_end"":""2008-09-16"",""expected_start"":""2008-04-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-986855dfb3edc4ed,download_missing_actual_rank1_interval,sr:SR0905:1d:2008-09-17:2009-02-02,"[""RES-e4eb3d29106f8516""]",sr,actual_contract,SR0905,1d,,"{""db_absent"":true,""expected_end"":""2009-02-02"",""expected_start"":""2008-09-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-4f7fdfab0285a91b,download_missing_actual_rank1_interval,sr:SR0909:1d:2009-02-03:2009-05-13,"[""RES-c2cd3aaee24f41ba""]",sr,actual_contract,SR0909,1d,,"{""db_absent"":true,""expected_end"":""2009-05-13"",""expected_start"":""2009-02-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9d02b482e2f6175f,download_missing_actual_rank1_interval,sr:SR1001:1d:2009-05-14:2009-07-31,"[""RES-a97898275eac47ff""]",sr,actual_contract,SR1001,1d,,"{""db_absent"":true,""expected_end"":""2009-07-31"",""expected_start"":""2009-05-14"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-02e376b22c4c5a99,download_missing_actual_rank1_interval,sr:SR1005:1d:2009-08-03:2009-11-20,"[""RES-7b1f88de7960968f""]",sr,actual_contract,SR1005,1d,,"{""db_absent"":true,""expected_end"":""2009-11-20"",""expected_start"":""2009-08-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-349d044cb657a8b8,download_missing_actual_rank1_interval,ta:TA0702:1d:2006-12-18:2006-12-18,"[""RES-37d4cf73b3af43f1""]",ta,actual_contract,TA0702,1d,,"{""db_absent"":true,""expected_end"":""2006-12-18"",""expected_start"":""2006-12-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-34f297a45b62af8b,download_missing_actual_rank1_interval,ta:TA0705:1d:2006-12-19:2007-04-05,"[""RES-3adf3967cb7005bb""]",ta,actual_contract,TA0705,1d,,"{""db_absent"":true,""expected_end"":""2007-04-05"",""expected_start"":""2006-12-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-33ebbcfe6516feae,download_missing_actual_rank1_interval,ta:TA0706:1d:2007-04-06:2007-05-15,"[""RES-97470ceb430af6bc""]",ta,actual_contract,TA0706,1d,,"{""db_absent"":true,""expected_end"":""2007-05-15"",""expected_start"":""2007-04-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c33956c5e203b8c7,download_missing_actual_rank1_interval,ta:TA0707:1d:2007-05-16:2007-07-13,"[""RES-b1efba663fcd6110""]",ta,actual_contract,TA0707,1d,,"{""db_absent"":true,""expected_end"":""2007-07-13"",""expected_start"":""2007-05-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-96e6e98437619aef,download_missing_actual_rank1_interval,ta:TA0709:1d:2007-07-16:2007-09-03,"[""RES-56ecc6c5ffb874b1""]",ta,actual_contract,TA0709,1d,,"{""db_absent"":true,""expected_end"":""2007-09-03"",""expected_start"":""2007-07-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-4a3f3e7129056dc1,download_missing_actual_rank1_interval,ta:TA0712:1d:2007-09-04:2007-11-02,"[""RES-15d215475e339ea7""]",ta,actual_contract,TA0712,1d,,"{""db_absent"":true,""expected_end"":""2007-11-02"",""expected_start"":""2007-09-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-7bfae61153facd15,download_missing_actual_rank1_interval,ta:TA0801:1d:2007-11-05:2007-12-12,"[""RES-042e175962506127""]",ta,actual_contract,TA0801,1d,,"{""db_absent"":true,""expected_end"":""2007-12-12"",""expected_start"":""2007-11-05"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c18ae11147762260,download_missing_actual_rank1_interval,ta:TA0803:1d:2007-12-13:2008-02-18,"[""RES-998ec282e2bb6b4d""]",ta,actual_contract,TA0803,1d,,"{""db_absent"":true,""expected_end"":""2008-02-18"",""expected_start"":""2007-12-13"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-62e5d10e954da557,download_missing_actual_rank1_interval,ta:TA0805:1d:2008-02-19:2008-05-16,"[""RES-6c6fba0df2396896""]",ta,actual_contract,TA0805,1d,,"{""db_absent"":true,""expected_end"":""2008-05-16"",""expected_start"":""2008-02-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1952f3cec551b769,download_missing_actual_rank1_interval,ta:TA0807:1d:2008-05-19:2008-06-02,"[""RES-36d820c306187f67""]",ta,actual_contract,TA0807,1d,,"{""db_absent"":true,""expected_end"":""2008-06-02"",""expected_start"":""2008-05-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-05af1dec458ed95f,download_missing_actual_rank1_interval,ta:TA0809:1d:2008-06-03:2008-09-12,"[""RES-ca4da0a56d74cbbe""]",ta,actual_contract,TA0809,1d,,"{""db_absent"":true,""expected_end"":""2008-09-12"",""expected_start"":""2008-06-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-959ebc049f4ddd13,download_missing_actual_rank1_interval,ta:TA0811:1d:2008-09-16:2008-10-15,"[""RES-3be593ebcf18bad6""]",ta,actual_contract,TA0811,1d,,"{""db_absent"":true,""expected_end"":""2008-10-15"",""expected_start"":""2008-09-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-752a451f0a19ec7c,download_missing_actual_rank1_interval,ta:TA0901:1d:2008-10-16:2008-12-05,"[""RES-ecc1f7d66c1a3ce0""]",ta,actual_contract,TA0901,1d,,"{""db_absent"":true,""expected_end"":""2008-12-05"",""expected_start"":""2008-10-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c9510c0b75436b78,download_missing_actual_rank1_interval,ta:TA0905:1d:2008-12-08:2009-04-07,"[""RES-db7e91b32bfa2132""]",ta,actual_contract,TA0905,1d,,"{""db_absent"":true,""expected_end"":""2009-04-07"",""expected_start"":""2008-12-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3037a6c9caeabb59,download_missing_actual_rank1_interval,ta:TA0909:1d:2009-04-08:2009-08-11,"[""RES-d486d113afb95dda""]",ta,actual_contract,TA0909,1d,,"{""db_absent"":true,""expected_end"":""2009-08-11"",""expected_start"":""2009-04-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-78596ee969798816,download_missing_actual_rank1_interval,ta:TA0910:1d:2009-08-12:2009-09-07,"[""RES-d4116ccc9f484774""]",ta,actual_contract,TA0910,1d,,"{""db_absent"":true,""expected_end"":""2009-09-07"",""expected_start"":""2009-08-12"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-452df8c9ddcf0885,download_missing_actual_rank1_interval,ta:TA0911:1d:2009-09-08:2009-09-30,"[""RES-d75adad230cef470""]",ta,actual_contract,TA0911,1d,,"{""db_absent"":true,""expected_end"":""2009-09-30"",""expected_start"":""2009-09-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-bf5cde4fc1e46882,download_missing_actual_rank1_interval,ta:TA0912:1d:2009-10-09:2009-10-26,"[""RES-663aab5b489f0261""]",ta,actual_contract,TA0912,1d,,"{""db_absent"":true,""expected_end"":""2009-10-26"",""expected_start"":""2009-10-09"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-02fde2aafdb2b30f,download_missing_actual_rank1_interval,ta:TA1001:1d:2009-10-27:2009-12-02,"[""RES-33f556fdc8c56c70""]",ta,actual_contract,TA1001,1d,,"{""db_absent"":true,""expected_end"":""2009-12-02"",""expected_start"":""2009-10-27"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-8c1ba712ebb8c8fb,download_missing_actual_rank1_interval,ta:TA1002:1d:2009-12-03:2009-12-29,"[""RES-d931beacf1d3f3be""]",ta,actual_contract,TA1002,1d,,"{""db_absent"":true,""expected_end"":""2009-12-29"",""expected_start"":""2009-12-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-12-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-8cc9d033e1fb1d03,download_missing_actual_rank1_interval,tf:TF1312:1m:2013-09-06:2013-11-27,"[""RES-0090d5dd99444597""]",tf,actual_contract,TF1312,1m,,"{""db_absent"":true,""expected_end"":""2013-11-27"",""expected_start"":""2013-09-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2013-09-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-fb22761d048a4057,download_missing_actual_rank1_interval,tf:TF1403:1m:2013-11-28:2014-02-20,"[""RES-e4331a302f49e47c""]",tf,actual_contract,TF1403,1m,,"{""db_absent"":true,""expected_end"":""2014-02-20"",""expected_start"":""2013-11-28"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2013-09-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-625d4b5ab6deeb3b,download_missing_actual_rank1_interval,tf:TF1409:1m:2014-05-16:2014-08-13,"[""RES-cf33bbd41b481a73""]",tf,actual_contract,TF1409,1m,,"{""db_absent"":true,""expected_end"":""2014-08-13"",""expected_start"":""2014-05-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2013-09-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a1b128abce3c36b0,download_missing_actual_rank1_interval,tf:TF1503:1m:2014-11-05:2015-02-04,"[""RES-79725d4e9a91507a""]",tf,actual_contract,TF1503,1m,,"{""db_absent"":true,""expected_end"":""2015-02-04"",""expected_start"":""2014-11-05"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2013-09-06""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-7d81cb81691b11a2,download_missing_actual_rank1_interval,v:V0909:1d:2009-05-25:2009-07-28,"[""RES-5443c74c8fcd9ce9""]",v,actual_contract,V0909,1d,,"{""db_absent"":true,""expected_end"":""2009-07-28"",""expected_start"":""2009-05-25"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-05-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
